FantaCode,Role,Name,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Gdv,Gdp,Day
441,A,Belotti,6,0,0,0,0,0,0,0,0,0,0,0,9
479,A,Sanabria,7.5,1,0,0,0,0,0,0,0,1,0,0,9
4184,A,Brekalo,7,1,0,0,0,0,0,0,0,0,0,0,9
1924,ALL,Juric,6.5,0,0,0,0,0,0,0,0,0,0,0,9
2211,P,Silvestri,6,0,1,0,0,0,0,0,0,0,0,0,9
790,D,Samir,5.5,0,0,0,0,0,0,1,0,0,0,0,9
2280,D,Nuytinck,6.5,0,0,0,0,0,0,0,0,0,0,0,9
2315,D,Stryger Larsen,5.5,0,0,0,0,0,0,0,0,0,0,0,9
4412,D,Rodrigo Becao,5.5,0,0,0,0,0,0,0,0,0,0,0,9
4998,D,Molina N.,6,0,0,0,0,0,0,0,0,0,0,0,9
5355,D,Udogie,6,0,0,0,0,0,0,0,0,0,0,0,9
5686,D,Soppy,6,0,0,0,0,0,0,0,0,0,0,0,9
2392,C,Walace,5.5,0,0,0,0,0,0,0,0,0,0,0,9
5119,C,Samardzic,6.5,0,0,0,0,0,0,0,0,1,0,0,9
5287,C,Arslan,5.5,0,0,0,0,0,0,0,0,0,0,0,9
5329,C,Makengo,6,0,0,0,0,0,0,0,0,0,0,0,9
2826,A,Pussetto,5.5,0,0,0,0,0,0,1,0,0,0,0,9
5004,A,Forestieri,6,0,0,0,0,0,0,0,0,0,0,0,9
5676,A,Success,6,0,0,0,0,0,0,0,0,0,0,0,9
5694,A,Beto,7,1,0,0,0,0,0,0,0,0,0,0,9
1860,ALL,Gotti,6.5,0,0,0,0,0,0,0,0,0,0,0,9
2628,P,Romero S.,6.5,0,3,0,0,0,0,0,0,0,0,0,9
4719,D,Ampadu,6.5,0,0,0,0,0,0,0,0,1,0,0,9
5479,D,Ceccaroni,5,0,0,0,0,0,0,0,0,0,0,0,9
5480,D,Ebuehi,5.5,0,0,0,0,0,0,0,0,0,0,0,9
5481,D,Mazzocchi,6,0,0,0,0,0,0,0,0,0,0,0,9
5484,D,Svoboda,5.5,0,0,0,0,0,0,0,0,0,0,0,9
5695,D,Haps,5.5,0,0,0,0,0,0,0,0,0,0,0,9
2107,C,Kiyine,6,0,0,0,0,0,0,0,0,0,0,0,9
5486,C,Crnigoj,5.5,0,0,0,0,0,0,1,0,0,0,0,9
5490,C,Peretz,5.5,0,0,0,0,0,0,0,0,0,0,0,9
5492,C,Tessmann,5.5,0,0,0,0,0,0,0,0,0,0,0,9
5501,C,Sigurdsson A.,5.5,0,0,0,0,0,0,0,0,0,0,0,9
5507,C,Busio,6,0,0,0,0,0,0,0,0,0,0,0,9
5495,A,Forte,6,0,0,0,0,0,0,0,0,0,0,0,9
5515,A,Okereke,7,1,0,0,0,0,0,0,0,0,0,0,9
5529,A,Henry,5,0,0,0,0,0,1,1,0,0,0,0,9
5497,ALL,Zanetti,5.5,0,0,0,0,0,0,0,0,0,0,0,9
4957,P,Montipo',5.5,0,1,0,0,0,0,0,0,0,0,0,9
581,D,Faraoni,6.5,0,0,0,0,0,0,0,0,1,0,0,9
1891,D,Ceccherini,5.5,0,0,0,0,0,0,1,0,0,0,0,9
2758,D,Gunter,6.5,0,0,0,0,0,0,0,0,0,0,0,9
2769,D,Magnani,6,0,0,0,0,0,0,0,0,0,0,0,9
4493,D,Dawidowicz,6,0,0,0,0,0,0,0,0,0,0,0,9
4888,D,Sutalo,6,0,0,0,0,0,0,0,0,0,0,0,9
5498,D,Casale,6.5,0,0,0,0,0,0,0,0,0,0,0,9
236,C,Lazovic,6.5,0,0,0,0,0,0,0,0,0,0,0,9
2011,C,Miguel Veloso,7,0,0,0,0,0,0,1,0,1,0,0,9
2172,C,Barak,6.5,0,0,0,0,0,0,0,0,0,0,0,9
4890,C,Tameze,6.5,0,0,0,0,0,0,0,0,0,0,0,9
5007,C,Ilic,7,0,0,0,0,0,0,0,0,0,0,0,9
5499,C,Hongla,6,0,0,0,0,0,0,0,0,0,0,0,9
1958,A,Caprari,8,0,0,0,0,0,0,0,0,2,0,0,9
2061,A,Simeone,9,4,0,0,0,0,0,0,0,0,0,0,9
2729,ALL,Tudor,8,0,0,0,0,0,0,0,0,0,0,0,9
2792,P,Musso,6.5,0,1,0,0,0,0,0,0,0,0,0,10
554,D,Zappacosta,6.5,0,0,0,0,0,0,0,0,1,0,0,10
770,D,Pezzella Giu.,6,0,0,0,0,0,0,0,0,0,0,0,10
2181,D,Palomino,5.5,0,0,0,0,0,0,1,0,0,0,0,10
4934,D,Lovato,6.5,0,0,0,0,0,0,0,0,0,0,0,10
5375,D,Maehle,6,0,0,0,0,0,0,0,0,0,0,0,10
5526,D,Scalvini,6,0,0,0,0,0,0,0,0,0,0,0,10
22,C,De Roon,6,0,0,0,0,0,0,0,0,0,0,0,10
788,C,Freuler,6,0,0,0,0,0,0,1,0,0,0,0,10
2077,C,Pasalic,6,0,0,0,0,0,0,0,0,0,0,0,10
4427,C,Malinovskyi,6,0,0,0,0,0,0,0,0,0,0,0,10
5001,C,Miranchuk,6,0,0,0,0,0,0,0,0,0,0,0,10
5685,C,Koopmeiners,6.5,0,0,0,0,0,0,0,0,0,0,0,10
177,A,Ilicic,7,1,0,0,0,0,0,1,0,0,0,0,10
608,A,Zapata D.,7,1,0,0,0,0,0,0,0,0,0,0,10
4359,A,Piccoli,6,0,0,0,0,0,0,0,0,0,0,0,10
684,ALL,Gasperini,6.5,0,0,0,0,0,0,0,0,0,0,0,10
133,P,Skorupski,6,0,3,0,0,0,0,0,0,0,0,0,10
50,D,Mbaye,5,0,0,0,0,0,0,0,0,0,0,0,10
487,D,De Silvestri,5.5,0,0,0,0,0,0,0,0,0,0,0,10
2746,D,Dijks,6,0,0,0,0,0,0,0,0,0,0,0,10
5300,D,Hickey,5.5,0,0,0,0,0,0,0,0,0,0,0,10
5445,D,Binks,6,0,0,0,0,0,0,0,0,0,0,0,10
5675,D,Theate,5.5,0,0,0,0,0,0,0,0,0,0,0,10
272,C,Medel,4.5,0,0,0,0,0,0,1,0,0,0,0,10
2154,C,Vignato,5.5,0,0,0,0,0,0,0,0,0,0,0,10
2167,C,Orsolini,5,0,0,0,0,0,0,0,0,0,0,0,10
2744,C,Svanberg,5,0,0,0,0,0,0,0,0,0,0,0,10
4415,C,Skov Olsen,6,0,0,0,0,0,0,0,0,0,0,0,10
4869,C,Dominguez,6,0,0,0,0,0,0,0,0,0,0,0,10
537,A,Sansone,6,0,0,0,0,0,0,0,0,0,0,0,10
2719,A,Barrow,6,0,0,0,0,0,0,0,0,0,0,0,10
5446,A,Van Hooijdonk,6,0,0,0,0,0,0,0,0,0,0,0,10
687,ALL,Mihajlovic,5.5,0,0,0,0,0,0,0,0,0,0,0,10
2178,P,Cragno,6,0,2,0,0,0,0,0,0,0,0,0,10
1866,D,Ceppitelli,6,0,0,0,0,0,0,0,0,0,0,0,10
2653,D,Lykogiannis,5.5,0,0,0,0,0,0,1,0,0,0,0,10
4461,D,Zappa,6,0,0,0,0,0,0,0,0,0,0,0,10
4887,D,Bellanova,6,0,0,0,0,0,0,1,0,0,0,0,10
4925,D,Carboni,6,0,0,0,0,0,0,0,0,0,0,0,10
27,C,Grassi,6,0,0,0,0,0,0,0,0,0,0,0,10
1871,C,Deiola,6,0,0,0,0,0,0,0,0,0,0,0,10
4327,C,Oliva,6,0,0,0,0,0,0,0,0,0,0,0,10
4965,C,Marin,6.5,0,0,0,0,0,0,0,0,0,0,0,10
247,A,Pavoletti,7,1,0,0,0,0,0,0,0,0,0,0,10
345,A,Keita B.,6,0,0,0,0,0,0,0,0,0,0,0,10
1874,A,Joao Pedro,6,0,0,0,0,0,0,1,0,0,0,0,10
2647,ALL,Mazzarri,6,0,0,0,0,0,0,0,0,0,0,0,10
4964,P,Vicario,7,0,2,0,0,0,0,0,0,0,0,0,10
393,D,Luperto,5,0,0,0,0,0,0,1,0,0,0,0,10
805,D,Fiamozzi,6,0,0,0,0,0,0,0,0,0,0,0,10
5010,D,Ismajli,5.5,0,0,0,0,0,0,0,0,0,0,0,10
5449,D,Parisi,5,0,0,0,0,0,0,0,0,0,0,0,10
5450,D,Stojanovic,5.5,0,0,0,0,0,0,0,0,0,0,0,10
2161,C,Haas,6,0,0,0,0,0,0,0,0,0,0,0,10
2253,C,Bandinelli,5.5,0,0,0,0,0,0,0,0,0,0,0,10
4376,C,Zurkowski,5.5,0,0,0,0,0,0,0,0,0,0,0,10
4498,C,Henderson L.,6,0,0,0,0,0,0,0,0,0,0,0,10
5451,C,Bajrami,5.5,0,0,0,0,0,0,0,0,0,0,0,10
5453,C,Ricci S.,4.5,0,0,0,0,0,0,0,1,0,0,0,10
5719,C,Asllani,6,0,0,0,0,0,0,0,0,0,0,0,10
2038,A,Pinamonti,5,0,0,0,0,0,0,0,0,0,0,0,10
2155,A,Cutrone,5,0,0,0,0,0,0,0,0,0,0,0,10
5454,A,Mancuso,5.5,0,0,0,0,0,0,0,0,0,0,0,10
2821,ALL,Andreazzoli,5,0,0,0,0,0,0,0,0,0,0,0,10
2815,P,Terracciano,6,0,1,0,0,0,0,0,0,0,0,0,10
252,D,Biraghi,5.5,0,0,0,0,0,0,1,0,0,0,0,10
2164,D,Milenkovic,6.5,0,0,0,0,0,0,0,0,0,0,0,10
2174,D,Venuti,5.5,0,0,0,0,0,0,0,0,0,0,0,10
2614,D,Odriozola,6,0,0,0,0,0,0,0,0,0,0,0,10
4375,D,Terzic,6,0,0,0,0,0,0,0,0,0,0,0,10
5323,D,Martinez Quarta,6,0,0,0,0,0,0,0,0,0,0,0,10
150,C,Saponara,6,0,0,0,0,0,0,0,0,0,0,0,10
367,C,Bonaventura,6,0,0,0,0,0,0,0,0,0,0,0,10
406,C,Callejon,5.5,0,0,0,0,0,0,0,0,0,0,0,10
526,C,Duncan,6,0,0,0,0,0,0,1,0,0,0,0,10
557,C,Benassi,6,0,0,0,0,0,0,0,0,0,0,0,10
1972,C,Torreira,6,0,0,0,0,0,0,0,0,0,0,0,10
2839,C,Sottil,5.5,0,0,0,0,0,0,0,0,0,0,0,10
4377,C,Castrovilli,5.5,0,0,0,0,0,0,1,0,0,0,0,10
2841,A,Vlahovic,5.5,0,0,0,0,0,0,0,0,0,0,0,10
4993,ALL,Italiano,5,0,0,0,0,0,0,0,0,0,0,0,10
2179,P,Sirigu,6.5,0,1,0,0,0,1,0,0,0,0,0,10
15,D,Masiello,5.5,0,0,0,0,0,0,1,0,0,0,0,10
2083,D,Biraschi,6,0,0,0,0,0,0,1,0,0,0,0,10
2759,D,Criscito,6.5,0,0,0,0,1,0,0,0,0,0,0,10
5514,D,Vasquez,6,0,0,0,0,0,0,0,0,0,0,0,10
5520,D,Cambiaso,5.5,0,0,0,0,0,0,0,0,0,0,0,10
170,C,Badelj,6,0,0,0,0,0,0,0,0,0,0,0,10
305,C,Sturaro,5.5,0,0,0,0,0,0,0,0,0,0,0,10
2302,C,Behrami,6,0,0,0,0,0,0,0,0,0,0,0,10
4459,C,Rovella,6.5,0,0,0,0,0,0,0,0,0,0,0,10
5705,C,Galdames,6,0,0,0,0,0,0,0,0,0,0,0,10
245,A,Pandev,6,0,0,0,0,0,0,0,0,0,0,0,10
472,A,Destro,5.5,0,0,0,0,0,0,0,0,0,0,0,10
2284,A,Caicedo,6.5,0,0,0,0,0,0,1,0,0,0,0,10
5439,A,Kallon,5.5,0,0,0,0,0,0,1,0,0,0,0,10
5506,A,Ekuban,5.5,0,0,0,0,0,0,0,0,0,0,0,10
762,ALL,Ballardini,6,0,0,0,0,0,0,0,0,0,0,0,10
250,P,Handanovic,6.5,0,0,0,0,0,0,0,0,0,0,0,10
253,D,D'ambrosio,7.5,1,0,0,0,0,0,0,0,0,0,0,10
254,D,Dimarco,7,1,0,0,0,0,0,0,0,0,0,0,10
322,D,De Vrij,6,0,0,0,0,0,0,1,0,0,0,0,10
2120,D,Bastoni,6.5,0,0,0,0,0,0,0,0,0,0,0,10
2214,D,Kolarov,6,0,0,0,0,0,0,0,0,0,0,0,10
2525,D,Darmian,6.5,0,0,0,0,0,0,0,0,0,0,0,10
181,C,Vecino,6,0,0,0,0,0,0,0,0,0,0,0,10
265,C,Brozovic,6.5,0,0,0,0,0,0,1,0,0,0,0,10
801,C,Gagliardini,6.5,0,0,0,0,0,0,1,0,0,0,0,10
1870,C,Barella,6.5,0,0,0,0,0,0,0,0,0,0,0,10
1978,C,Sensi,6,0,0,0,0,0,0,0,0,0,0,0,10
495,A,Correa,6,0,0,0,0,0,0,0,0,0,0,0,10
647,A,Dzeko,6,0,0,0,0,0,0,0,0,0,0,0,10
2475,A,Sanchez,6.5,0,0,0,0,0,0,0,0,1,0,0,10
2764,A,Martinez L.,6.5,0,0,0,0,0,0,0,0,1,0,0,10
826,ALL,Inzaghi S.,7,0,0,0,0,0,0,0,0,0,0,0,10
218,P,Perin,6.5,0,2,0,0,0,0,0,0,0,0,0,10
286,D,Bonucci,6,0,0,0,0,0,0,0,0,0,0,0,10
358,D,De Sciglio,6,0,0,0,0,0,0,0,0,0,0,0,10
662,D,Alex Sandro,5,0,0,0,0,0,0,0,0,0,0,0,10
697,D,Cuadrado,6.5,0,0,0,0,0,0,1,0,0,0,0,10
4237,D,Danilo,6.5,0,0,0,0,0,0,0,0,0,0,0,10
4428,D,De Ligt,5.5,0,0,0,0,0,0,0,0,0,0,0,10
827,C,Locatelli,5.5,0,0,0,0,0,0,0,0,0,0,0,10
2002,C,Chiesa,5.5,0,0,0,0,0,0,0,0,0,0,0,10
2379,C,Rabiot,5.5,0,0,0,0,0,0,0,0,0,0,0,10
2833,C,Kulusevski,6,0,0,0,0,0,0,0,0,0,0,0,10
4285,C,Arthur,6,0,0,0,0,0,0,0,0,0,0,0,10
4973,C,Mckennie,6.5,1,0,0,0,0,0,0,0,0,0,0,10
309,A,Dybala,6.5,0,0,0,0,0,0,0,0,1,0,0,10
313,A,Morata,5,0,0,0,0,0,0,0,0,0,0,0,10
5505,A,Kaio Jorge,6,0,0,0,0,0,0,0,0,0,0,0,10
686,ALL,Allegri,5.5,0,0,0,0,0,0,0,0,0,0,0,10
387,P,Reina,6.5,0,0,0,0,0,0,0,0,0,0,0,10
327,D,Patric,6,0,0,0,0,0,0,0,0,0,0,0,10
513,D,Acerbi,6.5,0,0,0,0,0,0,0,0,0,0,0,10
2188,D,Marusic,6,0,0,0,0,0,0,0,0,0,0,0,10
2263,D,Lazzari,6.5,0,0,0,0,0,0,0,0,0,0,0,10
2335,D,Luiz Felipe,7,0,0,0,0,0,0,0,0,0,0,0,10
333,C,Cataldi,6,0,0,0,0,0,0,1,0,0,0,0,10
335,C,Felipe Anderson,6,0,0,0,0,0,0,0,0,0,0,0,10
645,C,Milinkovic-Savic,6.5,0,0,0,0,0,0,0,0,1,0,0,10
2085,C,Luis Alberto,5.5,0,0,0,0,0,0,1,0,0,0,0,10
2209,C,Lucas Leiva,6,0,0,0,0,0,0,0,0,0,0,0,10
5674,C,Basic,6,0,0,0,0,0,0,0,0,0,0,0,10
785,A,Immobile,6,0,0,0,0,0,0,1,0,0,0,0,10
2489,A,Pedro,7,1,0,0,0,0,0,0,0,0,0,0,10
4938,A,Moro,6,0,0,0,0,0,0,0,0,0,0,0,10
688,ALL,Sarri,6.5,0,0,0,0,0,0,0,0,0,0,0,10
160,P,Tatarusanu,6.5,0,0,0,0,0,0,0,0,0,0,0,10
357,D,Calabria,6,0,0,0,0,0,0,0,0,0,0,0,10
460,D,Romagnoli,6.5,0,0,0,0,0,0,1,0,0,0,0,10
2633,D,Kjaer,6.5,0,0,0,0,0,0,0,0,0,0,0,10
4292,D,Hernandez T.,6,0,0,0,0,0,0,0,0,0,0,0,10
4751,D,Tomori,7,0,0,0,0,0,0,0,0,0,0,0,10
4976,D,Kalulu,5.5,0,0,0,0,0,0,1,0,0,0,0,10
148,C,Krunic,6.5,0,0,0,0,0,0,0,0,1,0,0,10
1850,C,Kessie',6.5,0,0,0,0,0,0,0,0,0,0,0,10
2639,C,Bakayoko,5.5,0,0,0,0,0,0,1,0,0,0,0,10
2818,C,Bennacer,6,0,0,0,0,0,0,0,0,0,0,0,10
4449,C,Tonali,6.5,0,0,0,0,0,0,0,0,0,0,0,10
4892,C,Saelemaekers,6,0,0,0,0,0,0,0,0,0,0,0,10
2530,A,Ibrahimovic,6,0,0,0,0,0,0,0,0,0,0,0,10
4200,A,Giroud,7,1,0,0,0,0,0,0,0,0,0,0,10
4510,A,Rafael Leao,6.5,0,0,0,0,0,0,0,0,0,0,0,10
676,ALL,Pioli,6.5,0,0,0,0,0,0,0,0,0,0,0,10
2468,P,Ospina,6,0,0,0,0,0,0,0,0,0,0,0,10
142,D,Mario Rui,7,0,0,0,0,0,0,0,0,0,0,0,10
390,D,Ghoulam,6,0,0,0,0,0,0,0,0,0,0,0,10
392,D,Koulibaly,6.5,0,0,0,0,0,0,0,0,0,0,0,10
2816,D,Di Lorenzo,6.5,0,0,0,0,0,0,0,0,0,0,0,10
4409,D,Rrahmani,6.5,0,0,0,0,0,0,0,0,0,0,0,10
152,C,Zielinski,6,0,0,0,0,0,0,0,0,0,0,0,10
2775,C,Ruiz,7.5,1,0,0,0,0,0,0,0,0,0,0,10
4220,C,Zambo Anguissa,6.5,0,0,0,0,0,0,1,0,0,0,0,10
4479,C,Elmas,6.5,0,0,0,0,0,0,0,0,1,0,0,10
4725,C,Demme,6,0,0,0,0,0,0,0,0,0,0,0,10
409,A,Insigne,7.5,0,0,0,0,2,0,0,0,0,0,0,10
410,A,Mertens,6,0,0,0,0,0,0,0,0,0,0,0,10
536,A,Politano,6,0,0,0,0,0,0,0,0,0,0,0,10
4517,A,Lozano,6,0,0,0,0,0,0,0,0,0,0,0,10
4661,A,Osimhen,6.5,0,0,0,0,0,0,0,0,0,0,0,10
782,ALL,Spalletti,7,0,0,0,0,0,0,0,0,0,0,0,10
4270,P,Rui Patricio,6.5,0,1,0,0,0,0,0,0,0,0,0,10
2180,D,Karsdorp,6.5,0,0,0,0,0,0,0,0,0,0,0,10
2296,D,Mancini,6,0,0,0,0,0,0,0,0,0,0,0,10
4331,D,Ibanez,7,1,0,0,0,0,0,0,0,0,0,0,10
4495,D,Kumbulla,6,0,0,0,0,0,0,0,0,0,0,0,10
4945,D,Calafiori,6,0,0,0,0,0,0,1,0,0,0,0,10
5509,D,Vina,5,0,0,0,0,0,0,0,0,0,0,0,10
530,C,Pellegrini Lo.,7.5,1,0,0,0,0,0,1,0,1,0,0,10
779,C,Cristante,6,0,0,0,0,0,0,0,0,0,0,0,10
2215,C,Veretout,6,0,0,0,0,0,0,0,0,0,0,0,10
2529,C,Mkhitaryan,5.5,0,0,0,0,0,0,0,0,0,0,0,10
2766,C,Zaniolo,6.5,0,0,0,0,0,0,1,0,0,0,0,10
795,A,El Shaarawy,6.5,0,0,0,0,0,0,0,0,0,0,0,10
2544,A,Abraham,5.5,0,0,0,0,0,0,1,0,0,0,0,10
5728,A,Afena-Gyan,6.5,0,0,0,0,0,0,0,0,0,0,0,10
5190,ALL,Mourinho,6.5,0,0,0,0,0,0,0,0,0,0,0,10
720,P,Belec,6,0,1,0,0,0,0,0,0,0,0,0,10
73,D,Gagliolo,6,0,0,0,0,0,0,0,0,0,0,0,10
660,D,Gyomber,6.5,0,0,0,0,0,0,0,0,0,0,0,10
4378,D,Ranieri L.,5.5,0,0,0,0,0,0,0,0,0,0,0,10
4433,D,Zortea,6,0,0,0,0,0,0,1,0,0,0,0,10
5466,D,Strandberg,6,0,0,0,0,0,0,0,0,0,0,0,10
5503,D,Kechrida,5.5,0,0,0,0,0,0,0,0,0,0,0,10
560,C,Obi,6,0,0,0,0,0,0,0,0,0,0,0,10
2117,C,Kastanos,5.5,0,0,0,0,0,0,0,0,0,0,0,10
5469,C,Di Tacchio,5.5,0,0,0,0,0,0,1,0,0,0,0,10
5470,C,Schiavone,7,1,0,0,0,0,0,0,0,0,0,0,10
505,A,Bonazzoli,7,1,0,0,0,0,0,1,0,0,0,0,10
1997,A,Simy,6,0,0,0,0,0,0,0,0,1,0,0,10
2409,A,Ribery,7,0,0,0,0,0,0,0,0,1,0,0,10
5471,A,Djuric,5.5,0,0,0,0,0,0,0,0,0,0,0,10
5714,A,Gondo,6,0,0,0,0,0,0,0,0,0,0,0,10
693,ALL,Colantuono,7,0,0,0,0,0,0,0,0,0,0,0,10
761,P,Audero,5.5,0,3,0,0,0,0,0,0,0,0,0,10
1868,D,Murru,5.5,0,0,0,0,0,0,0,0,0,0,0,10
2784,D,Colley,5.5,0,0,0,0,0,0,1,0,0,0,0,10
4403,D,Chabot,6,0,0,0,0,0,0,1,0,0,0,0,10
4895,D,Yoshida,4.5,0,0,0,0,0,0,0,0,0,0,0,10
5365,D,Dragusin,5.5,0,0,0,0,0,0,0,0,0,0,0,10
332,C,Candreva,5.5,0,0,0,0,0,0,0,0,0,0,0,10
2391,C,Ekdal,6,0,0,0,0,0,0,0,0,0,0,0,10
2703,C,Adrien Silva,5.5,0,0,0,0,0,0,0,0,0,0,0,10
4404,C,Thorsby,6.5,0,0,0,0,0,0,1,0,1,0,0,10
4921,C,Askildsen,5,0,0,0,0,0,1,1,0,0,0,0,10
5462,C,Ciervo,5.5,0,0,0,0,0,0,0,0,0,0,0,10
407,A,Gabbiadini,5.5,0,0,0,0,0,0,0,0,0,0,0,10
568,A,Quagliarella,6,0,0,0,0,0,0,0,0,0,0,0,10
2819,A,Caputo,6.5,1,0,0,0,0,0,0,0,0,0,0,10
4453,A,Torregrossa,6,0,0,0,0,0,0,0,0,0,0,0,10
2824,ALL,D'aversa,5.5,0,0,0,0,0,0,0,0,0,0,0,10
509,P,Consigli,6.5,0,1,0,0,0,0,0,0,0,0,0,10
640,D,Chiriches,6,0,0,0,0,0,0,0,0,0,0,0,10
1895,D,Ferrari G.,5,0,0,0,0,0,0,0,0,0,0,0,10
2318,D,Rogerio,5,0,0,0,0,0,0,1,0,0,0,0,10
4426,D,Toljan,6,0,0,0,0,0,0,0,0,0,0,0,10
4521,D,Muldur,6.5,0,0,0,0,0,0,1,0,0,0,0,10
4979,D,Ayhan,7,0,0,0,0,0,0,0,0,0,0,0,10
2848,C,Frattesi,7,1,0,0,0,0,0,0,0,0,0,0,10
2857,C,Traore' Hj.,5.5,0,0,0,0,0,0,1,0,0,0,0,10
4681,C,Lopez M.,7.5,1,0,0,0,0,0,0,0,0,0,0,10
5511,C,Matheus Henrique,6,0,0,0,0,0,0,0,0,0,0,0,10
5688,C,Harroui,6,0,0,0,0,0,0,0,0,0,0,0,10
531,A,Berardi,7,0,0,0,0,0,0,1,0,1,0,0,10
643,A,Defrel,6.5,0,0,0,0,0,0,1,0,1,0,0,10
2137,A,Scamacca,6,0,0,0,0,0,0,0,0,0,0,0,10
4371,A,Raspadori,5.5,0,0,0,0,0,0,0,0,0,0,0,10
5474,ALL,Dionisi,7.5,0,0,0,0,0,0,0,0,0,0,0,10
2814,P,Provedel,5.5,0,1,0,0,0,0,1,0,0,0,0,10
2312,D,Hristov,6.5,0,0,0,0,0,0,0,0,0,0,0,10
4329,D,Nikolaou,5.5,0,0,0,0,0,0,0,0,0,0,0,10
4983,D,Ferrer,5.5,0,0,0,0,0,0,0,0,0,0,0,10
5332,D,Bastoni S.,6.5,0,0,0,0,0,0,1,0,0,0,0,10
4988,C,Maggiore,6.5,0,0,0,0,0,0,0,0,0,0,0,10
5397,C,Kovalenko,5.5,0,0,0,0,0,0,0,0,0,0,0,10
2304,A,Salcedo E.,6,0,0,0,0,0,0,0,0,0,0,0,10
4435,A,Colley E.,6.5,0,0,0,0,0,0,0,0,0,0,0,10
4992,A,Gyasi,5,0,0,0,0,0,0,0,0,0,0,0,10
5336,A,Nzola,5.5,0,0,0,0,0,0,0,0,0,0,0,10
5673,A,Antiste,6,0,0,0,0,0,0,0,0,0,0,0,10
5690,A,Strelec,5.5,0,0,0,0,0,0,0,0,0,0,0,10
4861,ALL,Thiago Motta,6,0,0,0,0,0,0,0,0,0,0,0,10
2170,P,Milinkovic-Savic V.,6,0,1,0,0,0,0,0,0,0,0,0,10
2169,D,Rodriguez R.,6,0,0,0,0,0,0,0,0,0,0,0,10
2724,D,Buongiorno,5.5,0,0,0,0,0,0,1,0,0,0,0,10
2788,D,Bremer,6,0,0,0,0,0,0,0,0,0,0,0,10
2865,D,Aina,5.5,0,0,0,0,0,0,0,0,0,0,0,10
2869,D,Djidji,6,0,0,0,0,0,0,0,0,0,0,0,10
4899,D,Singo,6,0,0,0,0,0,0,1,0,0,0,0,10
4994,D,Vojvoda,6,0,0,0,0,0,0,0,0,0,0,0,10
2008,C,Linetty,5.5,0,0,0,0,0,0,0,0,0,0,0,10
2009,C,Lukic,5.5,0,0,0,0,0,0,0,0,0,0,0,10
2065,C,Praet,6.5,0,0,0,0,0,0,0,0,0,0,0,10
5298,C,Pobega,5.5,0,0,0,0,0,0,1,0,0,0,0,10
315,A,Zaza,6,0,0,0,0,0,0,0,0,0,0,0,10
441,A,Belotti,5.5,0,0,0,0,0,0,0,0,0,0,0,10
479,A,Sanabria,6,0,0,0,0,0,0,0,0,0,0,0,10
4184,A,Brekalo,5.5,0,0,0,0,0,0,0,0,0,0,0,10
1924,ALL,Juric,6,0,0,0,0,0,0,0,0,0,0,0,10
2211,P,Silvestri,6,0,1,0,0,0,0,0,0,0,0,0,10
790,D,Samir,6.5,0,0,0,0,0,0,0,0,0,0,0,10
2280,D,Nuytinck,7,0,0,0,0,0,0,0,0,0,0,0,10
2315,D,Stryger Larsen,5.5,0,0,0,0,0,0,0,0,0,0,0,10
4412,D,Rodrigo Becao,5,0,0,0,0,0,0,1,0,0,0,0,10
4998,D,Molina N.,6.5,0,0,0,0,0,0,0,0,0,0,0,10
5355,D,Udogie,6,0,0,0,0,0,0,0,0,0,0,0,10
5686,D,Soppy,6,0,0,0,0,0,0,0,0,0,0,0,10
302,C,Pereyra,6,0,0,0,0,0,0,0,0,0,0,0,10
2392,C,Walace,5.5,0,0,0,0,0,0,0,0,0,0,0,10
5119,C,Samardzic,6,0,0,0,0,0,0,0,0,0,0,0,10
5287,C,Arslan,6,0,0,0,0,0,0,0,0,0,0,0,10
5329,C,Makengo,6,0,0,0,0,0,0,0,0,0,0,0,10
5676,A,Success,7,1,0,0,0,0,0,0,0,0,0,0,10
5694,A,Beto,6.5,0,0,0,0,0,0,0,0,0,0,0,10
1860,ALL,Gotti,6.5,0,0,0,0,0,0,0,0,0,0,0,10
2628,P,Romero S.,5,0,2,0,0,0,0,0,0,0,0,0,10
551,D,Molinaro,6,0,0,0,0,0,0,0,0,1,0,0,10
1847,D,Caldara,5.5,0,0,0,0,0,0,0,0,0,0,0,10
4719,D,Ampadu,4.5,0,0,0,0,0,0,0,1,0,0,0,10
5479,D,Ceccaroni,5.5,0,0,0,0,0,0,0,0,0,0,0,10
5481,D,Mazzocchi,5.5,0,0,0,0,0,0,1,0,0,0,0,10
5484,D,Svoboda,6,0,0,0,0,0,0,0,0,0,0,0,10
5695,D,Haps,6,0,0,0,0,0,0,0,0,0,0,0,10
1980,C,Aramu,7,1,0,0,0,0,0,0,0,0,0,0,10
2107,C,Kiyine,6,0,0,0,0,0,0,0,0,0,0,0,10
5486,C,Crnigoj,6,0,0,0,0,0,0,0,0,0,0,0,10
5487,C,Heymans,5.5,0,0,0,0,0,0,0,0,0,0,0,10
5507,C,Busio,5.5,0,0,0,0,0,0,1,0,0,0,0,10
5495,A,Forte,5.5,0,0,0,0,0,0,0,0,0,0,0,10
5515,A,Okereke,6.5,0,0,0,0,0,0,0,0,0,0,0,10
5529,A,Henry,6,0,0,0,0,0,0,0,0,0,0,0,10
